resultId,raceId,driverId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,position_change,is_fastest_lap,driver_experience,grid_experience_interaction,avg_position_last_5,constructorId_2,constructorId_3,constructorId_4,constructorId_5,constructorId_6,constructorId_7,constructorId_8,constructorId_9,constructorId_10,constructorId_11,constructorId_12,constructorId_15,constructorId_16,constructorId_17,constructorId_19,constructorId_23,constructorId_51,constructorId_117,constructorId_131,constructorId_164,constructorId_205,constructorId_206,constructorId_207,constructorId_208,constructorId_209,constructorId_210,constructorId_211,constructorId_213,constructorId_214,constructorId_215,statusId_11,statusId_131
23479,974,20,5,2,1,1,1,25.0,78,1:44:44.340,6284340,38,2,1:15.238,159.669,1,0,150,300,1.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23480,974,8,7,1,2,2,2,18.0,78,+3.145,6287485,39,3,1:15.527,159.058,-1,0,152,152,3.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23481,974,817,3,5,3,3,3,15.0,78,+3.745,6288085,51,4,1:15.756,158.577,2,0,70,350,4.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23482,974,822,77,3,4,4,4,12.0,78,+5.517,6289857,22,9,1:16.439,157.16,-1,0,58,174,3.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23483,974,830,33,4,5,5,5,10.0,78,+6.199,6290539,56,8,1:16.329,157.387,-1,0,30,120,4.4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23484,974,832,55,6,6,6,6,8.0,78,+12.038,6296378,39,14,1:16.649,156.73,0,0,15,90,7.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23485,974,1,44,13,7,7,7,6.0,78,+15.801,6300141,54,5,1:15.825,158.433,6,0,160,2080,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23486,974,154,8,8,8,8,8,4.0,78,+18.150,6302490,45,18,1:17.095,155.823,0,0,42,336,10.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
23487,974,13,19,14,9,9,9,2.0,78,+19.445,6303785,50,12,1:16.543,156.947,5,0,161,2254,7.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23488,974,825,20,11,10,10,10,1.0,78,+21.443,6305783,44,7,1:16.313,157.42,1,0,16,176,11.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
23489,974,835,30,16,11,11,11,0.0,78,+22.737,6307077,55,13,1:16.614,156.801,5,0,4,64,11.75,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23490,974,839,31,15,12,12,12,0.0,78,+23.725,6308065,52,10,1:16.482,157.072,3,0,4,60,10.25,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23491,974,815,11,7,13,13,13,0.0,78,+39.089,6323429,76,1,1:14.820,160.561,-6,1,63,441,7.6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23499,975,1,44,1,1,1,1,25.0,70,1:33:05.154,5585154,64,1,1:14.551,210.588,0,1,161,161,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23500,975,822,77,3,2,2,2,18.0,70,+19.783,5604937,65,5,1:15.894,206.862,1,0,59,177,3.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23501,975,817,3,6,3,3,3,15.0,70,+35.297,5620451,67,8,1:16.165,206.126,3,0,71,426,3.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23502,975,20,5,2,4,4,4,12.0,70,+35.907,5621061,70,2,1:14.719,210.115,-2,0,151,302,2.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23503,975,815,11,8,5,5,5,10.0,70,+40.476,5625630,62,11,1:16.367,205.58,3,0,64,512,7.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23504,975,839,31,9,6,6,6,8.0,70,+40.716,5625870,68,9,1:16.247,205.904,3,0,5,45,9.4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23505,975,8,7,4,7,7,7,6.0,70,+58.632,5643786,59,3,1:15.388,208.25,-3,0,153,612,4.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23506,975,807,27,10,8,8,8,4.0,70,+1:00.374,5645528,64,7,1:16.136,206.204,2,0,72,720,7.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23519,976,817,3,10,1,1,1,25.0,51,2:03:55.573,7435573,46,4,1:44.882,206.048,9,0,72,720,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23520,976,822,77,2,2,2,2,18.0,51,+3.904,7439477,51,3,1:43.925,207.946,0,0,60,120,2.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23521,976,840,18,8,3,3,3,15.0,51,+4.009,7439582,44,5,1:45.108,205.605,5,0,1,8,3.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23522,976,20,5,4,4,4,4,12.0,51,+5.976,7441549,47,1,1:43.441,208.919,0,1,152,608,2.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23523,976,1,44,1,5,5,5,10.0,51,+6.188,7441761,46,2,1:43.469,208.862,-4,0,162,162,3.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23524,976,839,31,7,6,6,6,8.0,51,+30.298,7465871,39,9,1:45.634,204.581,1,0,6,42,8.2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23525,976,825,20,12,7,7,7,6.0,51,+41.753,7477326,45,11,1:46.312,203.277,5,0,17,204,10.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
23526,976,832,55,15,8,8,8,4.0,51,+49.400,7484973,46,10,1:45.866,204.133,7,0,16,240,6.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23527,976,4,14,19,9,9,9,2.0,51,+59.551,7495124,49,6,1:45.168,205.488,10,0,185,3515,8.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23528,976,836,94,14,10,10,10,1.0,51,+1:29.093,7524666,46,15,1:47.120,201.743,4,0,2,28,12.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23529,976,828,9,17,11,11,11,0.0,51,+1:31.794,7527367,45,16,1:47.186,201.619,6,0,7,119,10.8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23530,976,838,2,18,12,12,12,0.0,51,+1:32.160,7527733,45,13,1:46.648,202.636,6,0,1,18,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23542,977,822,77,1,1,1,1,25.0,71,1:21:48.523,4908523,51,5,1:07.847,229.115,0,0,61,61,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23543,977,20,5,2,2,2,2,18.0,71,+0.658,4909181,69,4,1:07.496,230.306,0,0,153,306,2.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23544,977,817,3,4,3,3,3,15.0,71,+6.012,4914535,69,2,1:07.442,230.491,1,0,73,292,2.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23545,977,1,44,8,4,4,4,12.0,71,+7.430,4915953,69,1,1:07.411,230.597,4,1,163,1304,3.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23546,977,8,7,3,5,5,5,10.0,71,+20.370,4928893,68,3,1:07.486,230.341,-2,0,154,462,4.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23547,977,154,8,6,6,6,6,8.0,71,+1:13.160,4981683,65,10,1:08.590,226.633,0,0,43,258,8.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
23562,978,1,44,1,1,1,1,25.0,51,1:21:27.430,4887430,48,1,1:30.621,234.025,0,1,164,164,3.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23563,978,822,77,9,2,2,2,18.0,51,+14.063,4901493,46,3,1:30.905,233.294,7,0,62,558,2.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23564,978,8,7,2,3,3,3,15.0,51,+36.570,4924000,44,4,1:31.517,231.733,-1,0,155,310,4.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23565,978,830,33,4,4,4,4,12.0,51,+52.125,4939555,51,2,1:30.678,233.878,0,0,31,124,4.4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23566,978,817,3,19,5,5,5,10.0,51,+1:05.955,4953385,47,6,1:31.874,230.833,14,0,74,1406,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23567,978,807,27,5,6,6,6,8.0,51,+1:08.109,4955539,43,8,1:32.577,229.08,-1,0,73,365,7.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23568,978,20,5,3,7,7,7,6.0,51,+1:33.989,4981419,38,5,1:31.872,230.838,-4,0,154,462,3.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23582,979,20,5,1,1,1,1,25.0,70,1:39:46.713,5986713,69,4,1:20.807,195.176,0,0,155,155,3.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23583,979,8,7,2,2,2,2,18.0,70,+0.908,5987621,70,2,1:20.461,196.015,0,0,156,312,3.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23584,979,822,77,3,3,3,3,15.0,70,+12.462,5999175,68,6,1:21.214,194.198,0,0,63,189,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23585,979,1,44,4,4,4,4,12.0,70,+12.885,5999598,66,5,1:20.818,195.149,0,0,165,660,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23586,979,830,33,5,5,5,5,10.0,70,+13.276,5999989,44,3,1:20.490,195.944,0,0,32,160,4.4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23587,979,4,14,7,6,6,6,8.0,70,+1:11.223,6057936,69,1,1:20.182,196.697,1,1,186,1302,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
